  200   19900
   81      99      39
   81     100      46
   81     101      39
   81     102       4
   81     103      43
   81     104      32
   81     105      46
   81     106       3
   81     107      39
   81     108      29
   81     109      33
   81     110      44
   81     111      32
   81     112      15
   81     113       5
   81     114      34
   81     115      26
   81     116       9
   81     117      20
   81     118      33
   81     119      28
   81     120      45
   81     121      44
   81     122      23
   81     123      26
   81     124       7
   81     125      36
   81     126       7
   81     127       9
   81     128       8
   81     129      11
   81     130      44
   81     131      22
   81     132      14
   81     133      31
   81     134      38
   81     135      29
   81     136       8
   81     137       8
   81     138      43
   81     139       9
   81     140      18
   81     141      27
   81     142      27
   81     143       6
   81     144      45
   81     145      39
